SMILES,CID,orders,comments
C=CC(=O)N(c1cc(C(C)(C)C)on1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C#N)c1,LON-WEI-babf2c61-14,20200615_moonshot_to_enamine.csv,
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,AAR-POS-dddeddbf-4,20200421_moonshot_to_molport.csv,
C[C@@H]1CS/C(=N\NC(=O)C(=O)C(NC(=O)C2CCCCCC2)C2CCOCC2)N1C,AAR-POS-dddeddbf-5,20200421_moonshot_to_molport.csv,
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,CHR-SOS-7098f804-1,20200421_moonshot_to_molport.csv,
CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)NC(C=O)Cc1ccccc1,MAT-POS-bfefc3ea-2,20200421_moonshot_to_molport.csv,
Cc1nn(-c2ccccc2)c(Nc2cccc(C(F)(F)F)c2)c1NS(C)(=O)=O,ROD-LAS-d5538ff9-1,"20200606_RioFedUni_to_enamine.csv, 20200606_RioFedUni_to_enamine.csv",
O=C(N/N=C/c1c[nH]cn1)C1CCCCC1,ROD-LAS-d5538ff9-3,20200606_RioFedUni_to_enamine.csv,
O=C(CNc1c(-c2ccccc2)nc2ccccn12)N/N=C/c1cccc2ccccc12,ROD-LAS-d5538ff9-4,20200606_RioFedUni_to_enamine.csv,
Cc1[nH]c2ccccc2c1/C=N/N(C)C(=O)c1ccc2c(c1)OCO2,ROD-LAS-d5538ff9-5,20200606_RioFedUni_to_enamine.csv,
CN1C(=O)/C(=N\NC(=O)c2ccc3c(c2)OCO3)c2ccccc21,ROD-LAS-d5538ff9-6,20200606_RioFedUni_to_enamine.csv,
Cc1csc(C(=O)N/N=C/c2cccnc2)c1N,ROD-LAS-d5538ff9-7,20200606_RioFedUni_to_enamine.csv,
CCCc1cc2c(cc1S(=O)(=O)N1CCN(c3ccccc3)CC1)OCO2,ROD-LAS-d5538ff9-8,20200606_RioFedUni_to_enamine.csv,
O=C(Nc1ccccc1)Nc1cnc2ccc([N+](=O)[O-])cc2n1,ROD-LAS-d5538ff9-9,20200606_RioFedUni_to_enamine.csv,
COc1c(Cl)cccc1OCCNC(=O)c1cc(=O)[nH]c2ccccc12,ALP-POS-3fc1724e-1,20200709_moonshot_to_wuxi.csv,
O=C1CC(Oc2cc(Cl)cc(OCCNC(=O)c3cc(=O)[nH]c4ccccc34)c2)N1,ERI-UCB-ce40166b-17,20200709_moonshot_to_wuxi.csv,
CN(C)CC(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EDJ-MED-4c7486ba-1,20201214_moonshot_to_enamine.csv,
O=C(Cn1ccnc1)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EDJ-MED-4c7486ba-2,20201214_moonshot_to_enamine.csv,
O=C(Cc1cnc[nH]1)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EDJ-MED-4c7486ba-3,20201214_moonshot_to_enamine.csv,
O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)[C@H]1COCCN1CC(F)(F)F,EDJ-MED-4c7486ba-7,20201214_moonshot_to_enamine.csv,
NS(=O)(=O)c1[nH]ncc1C(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EDJ-MED-4c7486ba-8,20201214_moonshot_to_enamine.csv,
O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)[C@]1(O)CCSC1,EDJ-MED-4c7486ba-9,20201214_moonshot_to_enamine.csv,
CC(=O)N1CCN(CC(=O)Nc2cnccc2C)CC1,BEN-DND-93268d01-8,"20201214_moonshot_to_enamine.csv, 20200530_moonshot_to_mcule.csv",
CC(=O)N1CCN(CC(=O)Nc2cnccc2C2CC2)CC1,EDJ-MED-3c65e9ce-2,20201214_moonshot_to_enamine.csv,
CC(=O)N1CCN(CC(=O)Nc2cnccc2-c2ccccc2)CC1,EDJ-MED-3c65e9ce-3,20201214_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)CN1CCC(C)CC1,EDJ-MED-3c65e9ce-4,20201214_moonshot_to_enamine.csv,
O=C(Nc1cncc2ccccc12)[C@@H]1COc2ccc(Cl)cc21,EDJ-MED-12c115cc-1,20201214_moonshot_to_enamine.csv,
O=C(Nc1cncc2ccccc12)[C@H]1COc2ccc(Cl)cc21,EDJ-MED-12c115cc-2,20201214_moonshot_to_enamine.csv,
O=C(Nc1cncc2ccccc12)[C@@H]1CCNc2ccc(Cl)cc21,EDJ-MED-92e193ae-1,"20201214_moonshot_to_enamine.csv, 20201201_moonshot_to_enamine.csv",
O=C1C[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2N1,EDJ-MED-a6bd50ad-1,"20201214_moonshot_to_enamine.csv, 20201201_moonshot_to_enamine.csv",
O=C(Nc1cncc2ccccc12)C1CCN(Cc2ccccc2)c2ccc(Cl)cc21,RAL-THA-8416115c-1,20201214_moonshot_to_enamine.csv,
CN(C)c1ccc(N(Cc2cccc(Cl)c2)C(=O)Cc2cncc3ccccc23)nc1,MAT-POS-6c284e65-1,20201214_moonshot_to_enamine.csv,
CC(=O)Nc1ccc(N(Cc2cccc(Cl)c2)C(=O)Cc2cncc3ccccc23)cn1,ALP-POS-c3a96089-4,20201214_moonshot_to_enamine.csv,
N#CCN1CCc2ccc(Cl)cc2C1C(=O)Nc1cncc2ccccc12,EDJ-MED-2791eece-1,20210906_moonshot_to_enamine.csv,
COCCN1CCc2ccc(Cl)cc2C1C(=O)Nc1cncc2ccccc12,EDJ-MED-2791eece-3,20210906_moonshot_to_enamine.csv,
N#CCC(=O)N1CCc2ccc(Cl)cc2C1C(=O)Nc1cncc2ccccc12,EDJ-MED-2791eece-4,20210906_moonshot_to_enamine.csv,
CNC(=O)CN1CCc2ccc(Cl)cc2C1C(=O)Nc1cncc2ccccc12,EDJ-MED-2791eece-5,20210906_moonshot_to_enamine.csv,
CN(C)C(=O)CN1CCc2ccc(Cl)cc2C1C(=O)Nc1cncc2ccccc12,EDJ-MED-2791eece-7,20210906_moonshot_to_enamine.csv,
Cc1n[nH]c(CN2CCc3ccc(Cl)cc3C2C(=O)Nc2cncc3ccccc23)n1,EDJ-MED-2791eece-9,20210906_moonshot_to_enamine.csv,
O=C(Nc1cncc2ccccc12)C1c2cc(Cl)ccc2CCN1S(=O)(=O)C1CC1,EDJ-MED-2791eece-10,20210906_moonshot_to_enamine.csv,
CN(C)S(=O)(=O)N1CCc2ccc(Cl)cc2C1C(=O)Nc1cncc2ccccc12,EDJ-MED-2791eece-11,20210906_moonshot_to_enamine.csv,
CNC(=O)N1CCc2ccc(Cl)cc2C1C(=O)Nc1cncc2ccccc12,EDJ-MED-2791eece-12,20210906_moonshot_to_enamine.csv,
CNC(=O)CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O,MAT-POS-e119ab4f-1,20210906_moonshot_to_enamine.csv,
CNC(=O)CN1CC(C(=O)Nc2cncc3ccc(F)cc23)c2cc(Cl)ccc2C1=O,MAT-POS-e119ab4f-2,20210906_moonshot_to_enamine.csv,
CNC(=O)CN1CC(C(=O)Nc2cncc3cccc(C)c23)c2cc(Cl)ccc2C1=O,MAT-POS-e119ab4f-3,20210906_moonshot_to_enamine.csv,
O=C(Nc1cncc2ccccc12)C12CC(C1)Oc1ccc(Cl)cc12,MAT-POS-e119ab4f-4,20210906_moonshot_to_enamine.csv,
CNC(=O)CN1CC(C)(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2S1(=O)=O,MAT-POS-e119ab4f-5,20210906_moonshot_to_enamine.csv,
CCC(=O)Nc1ccc(N(Cc2ccccc2)C(=O)Nn2nnc3ccccc32)cc1,ALP-POS-a3de0cb1-1,20200825_moonshot_to_enamine.csv,
CCC(=O)Nc1ccc(N(Cc2cccc(Cl)c2)C(=O)Nc2nnn3ccccc23)cc1,ALP-POS-a3de0cb1-2,20200825_moonshot_to_enamine.csv,
COc1ccc(C(Cc2ccsc2)C(=O)Nc2n[nH]c3ccccc23)cc1,ALP-POS-a3de0cb1-3,20200825_moonshot_to_enamine.csv,
Cn1cc(CN(C(=O)Nc2nnc3ccccn23)c2ccc(N3CCCCC3)cc2)cn1,ALP-POS-a3de0cb1-4,20200825_moonshot_to_enamine.csv,
Cc1ccc(C(Cc2cnn(C)c2)C(=O)Nc2n[nH]c3ccccc23)cc1,ALP-POS-a3de0cb1-5,20200825_moonshot_to_enamine.csv,
Cc1ccc(C(Cc2ccccc2)C(=O)Nc2nnn3ccccc23)cc1,ALP-POS-a3de0cb1-6,20200825_moonshot_to_enamine.csv,
CN(C)c1ccc(C(Cc2ccsc2)C(=O)Nn2cnc3ccccc32)cc1,ALP-POS-a3de0cb1-7,20200825_moonshot_to_enamine.csv,
O=C(Nc1nnn2ccccc12)C(Cc1ccsc1)c1ccc(N2CCCCC2=O)cc1,ALP-POS-a3de0cb1-8,20200825_moonshot_to_enamine.csv,
O=C(Cc1nnn2ccccc12)N(Cc1ccccc1)c1ccc(N2CCCCC2)cc1,ALP-POS-8ed8d9ec-13,20200825_moonshot_to_enamine.csv,
CN(C)c1ccc(C(Cc2ccsc2)C(=O)Nc2nnc3ccccn23)cc1,ALP-POS-a3de0cb1-10,20200825_moonshot_to_enamine.csv,
Cn1cc(CN(C(=O)Nc2n[nH]c3ccccc23)c2ccc(N3CCOCC3)cc2)cn1,ALP-POS-a3de0cb1-11,20200825_moonshot_to_enamine.csv,
O=C(Nn1cnc2ccccc21)C(Cc1cccc(Cl)c1)c1ccc(N2CCOCC2)cc1,ALP-POS-a3de0cb1-12,20200825_moonshot_to_enamine.csv,
O=C(Nn1nnc2ccccc21)C(Cc1cccc(Cl)c1)c1ccc(N2CCCCC2=O)cc1,ALP-POS-a3de0cb1-13,20200825_moonshot_to_enamine.csv,
COc1ccc(C(Cc2cnn(C)c2)C(=O)Nc2c[nH]c3ccccc23)cc1,ALP-POS-a3de0cb1-14,20200825_moonshot_to_enamine.csv,
COc1ccc(N(Cc2ccccc2)C(=O)Cc2c[nH]c3ccccc23)cc1,ALP-POS-a3de0cb1-15,20200825_moonshot_to_enamine.csv,
O=C1CCCCN1c1ccc(N(Cc2ccccc2)C(=O)Cc2n[nH]c3ccccc23)cc1,ALP-POS-a3de0cb1-16,20200825_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCN2CCOC[C@@H]2C)c1,CHO-MSK-6e55470f-1,20200825_moonshot_to_enamine.csv,imperfect stereochemical match for CHO-MSK-6e55470f-1
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2coc(C3CCCCC3)n2)c1,CHO-MSK-6e55470f-2,20200825_moonshot_to_enamine.csv,
C=C(COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1)c1csc(C(C)C)n1,CHO-MSK-6e55470f-3,20200825_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(=O)N2CC[C@]3(CO)CCC[C@@H]23)c1,CHO-MSK-6e55470f-4,20200825_moonshot_to_enamine.csv,
Cc1noc(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)n1,CHO-MSK-6e55470f-5,20200825_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2cn[nH]c2-c2ccccc2)c1,CHO-MSK-6e55470f-6,20200825_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2nnc(C3CCCCC3)o2)c1,CHO-MSK-6e55470f-7,20200825_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2ccc([C@H]3C[C@H]3C)o2)c1,CHO-MSK-6e55470f-8,20200825_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2cnc([C@H]3C[C@H]3C)o2)c1,CHO-MSK-6e55470f-9,20200825_moonshot_to_enamine.csv,
COc1cc(N)cnc1NC(=O)COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1,CHO-MSK-6e55470f-10,20200825_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2sc(NC(=O)OC(C)(C)C)nc2C)c1,CHO-MSK-6e55470f-11,20200825_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2ccn(-c3cc(F)ccc3F)n2)c1,CHO-MSK-6e55470f-12,20200825_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2ccc(OC(F)F)cc2F)c1,CHO-MSK-6e55470f-13,20200825_moonshot_to_enamine.csv,
COc1cc(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)ccc1OC(F)F,CHO-MSK-6e55470f-14,20200825_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2cn([C@@H]3CCOC4(CCNCC4)C3)nn2)c1,CHO-MSK-6e55470f-15,20200825_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2cn(CCCN)nn2)c1,CHO-MSK-6e55470f-16,20200825_moonshot_to_enamine.csv,
CCOC(=O)c1c(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)oc2ccccc12,CHO-MSK-6e55470f-17,20200825_moonshot_to_enamine.csv,
C=C(COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1)c1ccc([C@H]2C[C@@H]2C)o1,CHO-MSK-6e55470f-18,20200825_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2cc(-c3ccc(Cl)cc3)no2)c1,CHO-MSK-6e55470f-19,20200825_moonshot_to_enamine.csv,
COc1ccc2ccccc2c1COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1,CHO-MSK-6e55470f-20,20200825_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2ccc(OCc3ccccc3F)cc2)c1,CHO-MSK-6e55470f-21,20200825_moonshot_to_enamine.csv,
COc1ccc(-c2cc(COc3cc(Cl)cc(CC(=O)Nc4cnccc4C)c3)on2)cc1,CHO-MSK-6e55470f-22,20200825_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCC(=O)c2ccc(C#N)c([N+](=O)[O-])c2)c1,CHO-MSK-6e55470f-23,20200825_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2nn(C(=O)OC(C)(C)C)c3ccccc23)c1,CHO-MSK-6e55470f-24,20200825_moonshot_to_enamine.csv,
OCCn1c(CSc2nc3ccccc3o2)nc2ccc(Cl)cc21,MAT-POS-e10a589d-1,"20200825_moonshot_to_enamine.csv, 20200813_moonshot_to_enamine.csv",
CN(C)S(=O)(=O)c1cccc(C(=O)Nc2c(-c3ccccc3)nc3sccn23)c1,TAT-ENA-80bfd3e5-1,"20200825_moonshot_to_enamine.csv, 20200813_moonshot_to_enamine.csv",
O=C(Nc1cncc2ccccc12)C1CCOc2c(OCC3CC3)cc(Cl)cc21,DAR-DIA-0587064e-15,20210307_moonshot_to_enamine.csv,
O=C(Nc1cncc2ccccc12)C1CCOc2c(OCCC(F)(F)F)cc(Cl)cc21,DAR-DIA-0587064e-10,20210307_moonshot_to_enamine.csv,
O=C(Nc1cncc2ccccc12)C1CCOc2c(OCc3ccccc3)cc(Cl)cc21,DAR-DIA-0587064e-19,20210307_moonshot_to_enamine.csv,
CCCOc1cc(Cl)cc2c1OCCC2C(=O)Nc1cncc2ccccc12,DAR-DIA-0587064e-12,20210307_moonshot_to_enamine.csv,
O=C(Nc1cncc2ccccc12)C1CCOc2c(OCc3ccccn3)cc(Cl)cc21,MAT-POS-5369c344-5,20210307_moonshot_to_enamine.csv,
O=C(Nc1cncc2ccccc12)C1CCOc2c(OCc3cccnc3)cc(Cl)cc21,MAT-POS-5369c344-6,20210307_moonshot_to_enamine.csv,
O=C(Nc1cncc2ccccc12)C1CCOc2c(OCc3ccncc3)cc(Cl)cc21,MAT-POS-5369c344-7,20210307_moonshot_to_enamine.csv,
O=C(Nc1cncc2ccccc12)C1(CNc2c[nH]c(=O)[nH]c2=O)CCOc2cc(Cl)ccc21,ALP-POS-a0a4abd7-1,20210307_moonshot_to_enamine.csv,
O=C(Nc1cncc2ccccc12)C1(CNCc2c[nH]c(=O)[nH]c2=O)CCOc2cc(Cl)ccc21,ALP-POS-6d96567b-1,20210307_moonshot_to_enamine.csv,
O=C(C1CCOc2cc(Cl)ccc21)N(Cc1c[nH]c(=O)[nH]c1=O)c1cncc2ccccc12,ALP-POS-6d96567b-2,20210307_moonshot_to_enamine.csv,
O=C(C1CCOc2cc(Cl)ccc21)N(CCc1c[nH]c(=O)[nH]c1=O)c1cncc2ccccc12,NIR-THE-5be8b355-1,20210307_moonshot_to_enamine.csv,
CCC(C)(C)CCN(C(=O)Cn1nnc2ccccc21)C(c1ccccc1)c1nnn[nH]1,WIL-UNI-2e73223c-1,20200712_moonshot_to_sai.csv,
CCC(C)(C)CCN(C(=O)Cn1nnc2ccccc21)c1ccc(Oc2nnn[nH]2)cc1,WIL-UNI-2e73223c-2,20200712_moonshot_to_sai.csv,
CCC(C)(C)CCN(C(=O)Cn1nnc2ccccc21)C(c1ccccc1)c1cncnc1,WIL-UNI-2e73223c-3,20200712_moonshot_to_sai.csv,
O=C(Cc1ccc(O)cc1)Nc1cccc2cc[nH]c12,NAU-LAT-64f4b287-6,20200530_moonshot_to_enamine.csv,
O=C(Cc1ccc(F)cc1)Nc1cccc2cc[nH]c12,NAU-LAT-64f4b287-7,20200530_moonshot_to_enamine.csv,
O=C(Cn1c(=O)[nH]c2ccccc21)Nc1cccc(Cl)c1,BEN-DND-61647d40-14,20200530_moonshot_to_enamine.csv,
O=C(CCNC(=O)c1c[nH]c2ccccc12)Nc1ccc(-n2cnc3ccccc32)cc1,IAN-BAS-5394d4c4-1,20200530_moonshot_to_enamine.csv,
O=C(Cc1c[nH]c2ncccc12)N(Cc1c(F)cccc1Cl)c1ccc2[nH]c(=O)[nH]c2c1,BEN-BAS-bb561ced-1,20200530_moonshot_to_enamine.csv,
Cn1cc(S(N)(=O)=O)cc1CC(=O)Nc1cccc(C(=O)NCc2ccccn2)c1,IAN-BAS-36ca50f1-1,20200530_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)Cc1cccc(C(N)=O)c1,ANN-UNI-98d2bf15-2,20200530_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)Cc1cccc(OC(F)(F)F)c1,ANN-UNI-98d2bf15-5,20200530_moonshot_to_enamine.csv,
O=C(O)C12CC(CNCc3ccc4c(c3)OCC4)(C1)OC2c1ccccc1,BEN-BAS-f6e16b09-1,20200530_moonshot_to_enamine.csv,
CC(NC(=O)c1ccc2cn[nH]c2c1)C(=O)Nc1ccc(-n2cnc3ccccc32)cc1,BEN-BAS-0534ec5c-1,20200530_moonshot_to_enamine.csv,
O=C(Cc1ccc2[nH]c(=O)[nH]c2c1)NC1(CNC(=O)c2cnc[nH]2)CC1,BEN-BAS-baaab58b-1,20200530_moonshot_to_enamine.csv,
Cn1ccc(CNC(=O)Cc2nnc3ccc(O)cn23)c1,ALP-POS-c0ee8219-1,20200530_moonshot_to_enamine.csv,
O=C(Cc1nnc2ccc(O)cn12)NC(C(=O)N1CCCC1)c1ccccn1,ALP-POS-c0ee8219-2,20200530_moonshot_to_enamine.csv,
Cn1cccc1C(CC(N)=O)NC(=O)Cc1nnc2ccc(O)cn12,ALP-POS-c0ee8219-3,20200530_moonshot_to_enamine.csv,
NC(=O)CC1(NC(=O)Cc2nnc3ccc(O)cn23)CCc2cccnc21,ALP-POS-c0ee8219-4,20200530_moonshot_to_enamine.csv,
COc1cc2nnn(CC(=O)NCc3ccn(C)c3)c2cc1OC,ALP-POS-182116e9-1,20200530_moonshot_to_enamine.csv,
COc1cc2nnn(CC(=O)NC(C(=O)N3CCCC3)c3ccccn3)c2cc1OC,ALP-POS-182116e9-2,20200530_moonshot_to_enamine.csv,
COc1cc2nnn(CC(=O)NC(CC(N)=O)c3cccn3C)c2cc1OC,ALP-POS-182116e9-3,20200530_moonshot_to_enamine.csv,
COc1cc2nnn(CC(=O)NC3(CC(N)=O)CCc4cccnc43)c2cc1OC,ALP-POS-182116e9-4,20200530_moonshot_to_enamine.csv,
COc1ccc2nnc(CC(=O)NCc3ccn(C)c3)n2c1,ALP-POS-c0ee8219-9,20200530_moonshot_to_enamine.csv,
COc1ccc2nnc(CC(=O)NC(C(=O)N3CCCC3)c3ccccn3)n2c1,ALP-POS-c0ee8219-10,20200530_moonshot_to_enamine.csv,
COc1ccc2nnc(CC(=O)NC(CC(N)=O)c3cccn3C)n2c1,ALP-POS-c0ee8219-11,20200530_moonshot_to_enamine.csv,
COc1ccc2nnc(CC(=O)NC3(CC(N)=O)CCc4cccnc43)n2c1,ALP-POS-c0ee8219-12,20200530_moonshot_to_enamine.csv,
Cn1ccc(CNC(=O)Cn2nnc3c2CCNC3)c1,ALP-POS-c0ee8219-13,20200530_moonshot_to_enamine.csv,
O=C(Cn1nnc2c1CCNC2)NC(C(=O)N1CCCC1)c1ccccn1,ALP-POS-c0ee8219-14,20200530_moonshot_to_enamine.csv,
Cn1cccc1C(CC(N)=O)NC(=O)Cn1nnc2c1CCNC2,ALP-POS-c0ee8219-15,20200530_moonshot_to_enamine.csv,
NC(=O)CC1(NC(=O)Cn2nnc3c2CCNC3)CCc2cccnc21,ALP-POS-c0ee8219-16,20200530_moonshot_to_enamine.csv,
COc1ccccc1OCCNC(=O)c1cc(=O)[nH]c2cccc(C)c12,EDJ-MED-6af13d92-1,20200530_moonshot_to_enamine.csv,
COc1ccccc1OCCNC(=O)c1cc(=O)[nH]c2cccc(F)c12,EDJ-MED-6af13d92-2,20200530_moonshot_to_enamine.csv,
COc1ccccc1OCCNC(=O)c1cc(=O)[nH]c2cccc(OC)c12,EDJ-MED-6af13d92-3,20200530_moonshot_to_enamine.csv,
O=C(NCc1cccc(C(=O)N2CCOCC2)c1)c1cnc2c(c1)c(=O)[nH]c(=O)n2Cc1ccccc1,IAN-BAS-647c7407-1,20200530_moonshot_to_enamine.csv,
Cc1ncc2c(n1)CCC(NC(=O)NCc1cccc(N3C(=O)NC4(CCCC4)C3=O)c1)C2,ERI-BAS-50567787-1,20200530_moonshot_to_enamine.csv,
O=C(NCCc1ccc2c(c1)CCO2)NCc1cccc(N2C(=O)NC3(CCCC3)C2=O)c1,IAN-BAS-9ef79f6c-1,20200530_moonshot_to_enamine.csv,
O=C(NCCNc1ccncc1)c1cccc(S(=O)(=O)Nc2ccccc2-c2ccccc2)c1,ERI-BAS-962ecb40-1,20200530_moonshot_to_enamine.csv,
Cc1nc(-c2cccc(CNC(=O)Nc3cccc(CN4CCCC4=O)c3)c2)n[nH]1,ERI-BAS-bd3ef700-1,20200530_moonshot_to_enamine.csv,
O=C(NCc1coc2ccccc12)C1CCc2nnc(-c3ccc(O)cc3)n2C1,ERI-BAS-37e2bb46-1,20200530_moonshot_to_enamine.csv,
O=S(=O)(CCc1ccccc1)Nc1cccnc1,NAU-LAT-445f63e5-1,20200530_moonshot_to_enamine.csv,
O=S(=O)(Cc1ccc(F)cc1)Nc1cccnc1,NAU-LAT-445f63e5-2,20200530_moonshot_to_enamine.csv,
O=S(=O)(Cc1noc(C2CC2)n1)Nc1cccnc1,NAU-LAT-445f63e5-3,20200530_moonshot_to_enamine.csv,
N#Cc1cccnc1NS(=O)(=O)Cc1ccccc1,NAU-LAT-445f63e5-4,20200530_moonshot_to_enamine.csv,
O=S(=O)(Cc1ccccc1)Nc1cnccc1N1CCCC1,NAU-LAT-445f63e5-5,20200530_moonshot_to_enamine.csv,
O=C(Nc1cccnc1)NC1(Cc2ccccc2)CCOCC1,NAU-LAT-445f63e5-6,20200530_moonshot_to_enamine.csv,
O=S(=O)(NC1(Cc2ccccc2)CCOCC1)c1cccnc1,NAU-LAT-445f63e5-7,20200530_moonshot_to_enamine.csv,
COCC(NC(=O)CC1C(=O)Nc2ccc(F)cc21)c1cccc(Br)c1,BAR-COM-0f94fc3d-3,20200530_moonshot_to_enamine.csv,
Cc1ccn(CC(=O)NCc2nccn2CCc2ccccc2)c(=O)c1,BAR-COM-0f94fc3d-4,20200530_moonshot_to_enamine.csv,
CCC(C)CC(=O)N1CCCC(NC(=O)Cn2c(C)cc(C)nc2=O)CC1,BAR-COM-0f94fc3d-5,20200530_moonshot_to_enamine.csv,
Cc1ccnn1CC(=O)NCC(NC(=O)C(C)C#N)c1ccccc1,BAR-COM-0f94fc3d-7,20200530_moonshot_to_enamine.csv,
Cc1ccc(O)cc1NC(=O)C(C)(C)c1cccc(F)c1,BAR-COM-0f94fc3d-13,20200530_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)Cn1ccc2ccc(F)cc21,BAR-COM-0f94fc3d-18,20200530_moonshot_to_enamine.csv,
COc1cccc(C(O)C(=O)Nc2cnccc2C)c1,BAR-COM-0f94fc3d-19,20200530_moonshot_to_enamine.csv,
Cc1cnn(-c2ccncc2NC(=O)Cn2cc(C)c3ccccc32)c1,BAR-COM-0f94fc3d-20,20200530_moonshot_to_enamine.csv,
COc1ccncc1NC(=O)C(O)c1cccc(Br)c1,BAR-COM-0f94fc3d-23,20200530_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC(=O)C1,BAR-COM-0f94fc3d-25,20200530_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)Cc1cc(Cl)c2c(c1)OCCO2,BAR-COM-0f94fc3d-28,20200530_moonshot_to_enamine.csv,
Cc1ccnc(C)c1NC(=O)NCc1cccc(N2CCOCC2)c1,BAR-COM-0f94fc3d-33,20200530_moonshot_to_enamine.csv,
CC(=O)NC(C(=O)Nc1cncnc1N(C)C)c1cccc(Br)c1,BAR-COM-0f94fc3d-36,20200530_moonshot_to_enamine.csv,
CCC(O)(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,BAR-COM-0f94fc3d-38,20200530_moonshot_to_enamine.csv,
O=C(Cc1cc(Cl)c2c(c1)OCCO2)Nc1cnccc1-c1ccccc1,BAR-COM-0f94fc3d-40,20200530_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)Cn1ccc2ccc(Cl)cc21,BAR-COM-0f94fc3d-41,20200530_moonshot_to_enamine.csv,
COc1ccc2c(c1)C(C(=O)Nc1cnccc1-n1cccn1)CCC2,BAR-COM-0f94fc3d-43,20200530_moonshot_to_enamine.csv,
COc1ccncc1NC(=O)C(C)(C)c1cc(F)cc(C#N)c1,BAR-COM-0f94fc3d-45,20200530_moonshot_to_enamine.csv,
Cc1ccnc(C)c1NC(=O)C(C)c1ccc(F)c(F)c1,BAR-COM-0f94fc3d-46,20200530_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)CN1C(=O)COc2ccc(Cl)cc21,BAR-COM-0f94fc3d-48,20200530_moonshot_to_enamine.csv,
CSc1ccncc1NC(=O)Cc1ccc2c(c1)CCCC2,BAR-COM-0f94fc3d-49,20200530_moonshot_to_enamine.csv,
COc1ccc2c(c1)C(C(=O)Nc1cncnc1C)CCC2,BAR-COM-0f94fc3d-50,20200530_moonshot_to_enamine.csv,
CCn1c(=O)n(CC(=O)Nc2c(C)ccnc2C)c2ccccc21,BAR-COM-0f94fc3d-51,20200530_moonshot_to_enamine.csv,
