SMILES,CID,creator,rationale,fragments,real_space,SCR,BB,link,covalent_frag,covalent_warhead,acrylamide,acrylamide_adduct,chloroacetamide,chloroacetamide_adduct,vinylsulfonamide,vinylsulfonamide_adduct,in_molport_or_mcule,in_emolecules
Cc1cccc(N(C(=O)[N-]S(C)(=O)=O)c2ccc3c(c2)Cc2ccccc2-3)c1,MAK-UNK-af8-3,Maksym Voznyy,"SeeSAR Inspirator, add X_0354 (missing in drop-down list)","x0072,x0104,x0161,x0195,x0305,x0387,x0692",False,False,False,https://covid.postera.ai/covid/submissions/af83ef51-35cf-489e-b3bd-9012d86d8275,True,False,False,False,False,False,False,False,False,False
Cc1cccc(C(O)/C=N/S(C)(=O)=O)c1,MAK-UNK-af8-4,Maksym Voznyy,"SeeSAR Inspirator, add X_0354 (missing in drop-down list)","x0072,x0104,x0161,x0195,x0305,x0387,x0692",False,False,False,https://covid.postera.ai/covid/submissions/af83ef51-35cf-489e-b3bd-9012d86d8275,True,False,False,False,False,False,False,False,False,False
Cc1cccc(C[NH+]2CCN(C(=O)C(Cl)NC=O)CC2)c1,MAK-UNK-af8-10,Maksym Voznyy,"SeeSAR Inspirator, add X_0354 (missing in drop-down list)","x0072,x0104,x0161,x0195,x0305,x0387,x0692",False,False,False,https://covid.postera.ai/covid/submissions/af83ef51-35cf-489e-b3bd-9012d86d8275,True,False,False,False,False,False,False,False,False,False
Cc1cccc(C[NH+]2CC[NH+](C(O)C(C)Cl)CC2)c1,MAK-UNK-af8-11,Maksym Voznyy,"SeeSAR Inspirator, add X_0354 (missing in drop-down list)","x0072,x0104,x0161,x0195,x0305,x0387,x0692",False,False,False,https://covid.postera.ai/covid/submissions/af83ef51-35cf-489e-b3bd-9012d86d8275,True,False,False,False,False,False,False,False,False,False
Cc1cccc(CCSC2OC(Cl)C(O)C(O)C2O)c1,MAK-UNK-af8-12,Maksym Voznyy,"SeeSAR Inspirator, add X_0354 (missing in drop-down list)","x0072,x0104,x0161,x0195,x0305,x0387,x0692",False,False,False,https://covid.postera.ai/covid/submissions/af83ef51-35cf-489e-b3bd-9012d86d8275,True,False,False,False,False,False,False,False,False,False
Cc1cccc(NCC(=O)NCCCCl)c1,MAK-UNK-af8-13,Maksym Voznyy,"SeeSAR Inspirator, add X_0354 (missing in drop-down list)","x0072,x0104,x0161,x0195,x0305,x0387,x0692",False,False,False,https://covid.postera.ai/covid/submissions/af83ef51-35cf-489e-b3bd-9012d86d8275,True,False,False,False,False,False,False,False,False,False
Cc1ccc(OCC(=O)N2CCN3CCc4ccc(S(N)(=O)=O)cc4C3C2)cc1,PET-SGC-ae7-1,"PETER BROWN, SGC, Univ Toronto",0195/0354 COMBO,x0195,False,False,False,https://covid.postera.ai/covid/submissions/ae7b447e-a819-44cf-89a4-6b8cc8a7ef08,False,False,False,False,False,False,False,False,False,False
O=C(Nc1cccnc1)Nc1ccccc1-c1nnc(CN2CCC=C(F)C2)s1,MAK-UNK-ae3-1,Maksym Voznyy,"by eye, X_0434 bonded to X_0395","x0395,x0434",False,False,False,https://covid.postera.ai/covid/submissions/ae34c249-e4b9-4dd6-b0d7-9db28b00cceb,False,False,False,False,False,False,False,False,False,False
O=C(Nc1cccnc1)Nc1cccc(-c2nnc(CN3CCC=C(F)C3)s2)c1,MAK-UNK-ae3-2,Maksym Voznyy,"by eye, X_0434 bonded to X_0395","x0395,x0434",False,False,False,https://covid.postera.ai/covid/submissions/ae34c249-e4b9-4dd6-b0d7-9db28b00cceb,False,False,False,False,False,False,False,False,False,False
O=C(Nc1ccccc1)Nc1ccc(-c2nnc(CN3CCC=C(F)C3)s2)nc1,MAK-UNK-ae3-3,Maksym Voznyy,"by eye, X_0434 bonded to X_0395","x0395,x0434",False,False,False,https://covid.postera.ai/covid/submissions/ae34c249-e4b9-4dd6-b0d7-9db28b00cceb,False,False,False,False,False,False,False,False,False,False
O=C(Nc1ccccc1)Nc1cnccc1-c1nnc(CN2CCC=C(F)C2)s1,MAK-UNK-ae3-4,Maksym Voznyy,"by eye, X_0434 bonded to X_0395","x0395,x0434",False,False,False,https://covid.postera.ai/covid/submissions/ae34c249-e4b9-4dd6-b0d7-9db28b00cceb,False,False,False,False,False,False,False,False,False,False
O=C(Nc1cccnc1)Nc1ccccc1-c1nnc(CN2CCC=C(F)C2)s1,MAK-UNK-ae3-5,Maksym Voznyy,"by eye, X_0434 bonded to X_0395","x0395,x0434",False,False,False,https://covid.postera.ai/covid/submissions/ae34c249-e4b9-4dd6-b0d7-9db28b00cceb,False,False,False,False,False,False,False,False,False,False
O=C(Nc1cccnc1)Nc1cccc(-c2nnc(CN3CCC=C(F)C3)s2)c1,MAK-UNK-ae3-6,Maksym Voznyy,"by eye, X_0434 bonded to X_0395","x0395,x0434",False,False,False,https://covid.postera.ai/covid/submissions/ae34c249-e4b9-4dd6-b0d7-9db28b00cceb,False,False,False,False,False,False,False,False,False,False
O=C(Nc1ccc(-c2nnc(CN3CCC=C(F)C3)s2)cc1)Nc1cccnc1,MAK-UNK-ae3-7,Maksym Voznyy,"by eye, X_0434 bonded to X_0395","x0395,x0434",False,False,False,https://covid.postera.ai/covid/submissions/ae34c249-e4b9-4dd6-b0d7-9db28b00cceb,False,False,False,False,False,False,False,False,False,False
O=C(Nc1cccnc1)Nc1cccc(-c2nnc(CN3CCC=C(F)C3)s2)c1,MAK-UNK-ae3-8,Maksym Voznyy,"by eye, X_0434 bonded to X_0395","x0395,x0434",False,False,False,https://covid.postera.ai/covid/submissions/ae34c249-e4b9-4dd6-b0d7-9db28b00cceb,False,False,False,False,False,False,False,False,False,False
O=C(Nc1cccnc1)Nc1ccccc1-c1nnc(CN2CCC=C(F)C2)s1,MAK-UNK-ae3-9,Maksym Voznyy,"by eye, X_0434 bonded to X_0395","x0395,x0434",False,False,False,https://covid.postera.ai/covid/submissions/ae34c249-e4b9-4dd6-b0d7-9db28b00cceb,False,False,False,False,False,False,False,False,False,False
O=C(/C=C/c1cnc2ccccc2n1)c1ccccc1,DR.-DNY-ae1-1,"Dr. Vidya Desai, Dnyanprassarak Mandals College and Research Centre",Structural features seen of similar compounds exhibiting activity (By eye),x1249,False,False,False,https://covid.postera.ai/covid/submissions/ae159ed1-cff0-40cd-99f1-aa44c3ee839e,False,False,False,False,False,False,False,False,False,False
O=C(/C=C/c1cnc2ccccc2n1)c1ccc(F)cc1,DR.-DNY-ae1-2,"Dr. Vidya Desai, Dnyanprassarak Mandals College and Research Centre",Structural features seen of similar compounds exhibiting activity (By eye),x1249,False,False,False,https://covid.postera.ai/covid/submissions/ae159ed1-cff0-40cd-99f1-aa44c3ee839e,False,False,False,False,False,False,False,False,False,False
O=C(/C=C/c1cnc2ccccc2n1)c1ccc(Cl)cc1,DR.-DNY-ae1-3,"Dr. Vidya Desai, Dnyanprassarak Mandals College and Research Centre",Structural features seen of similar compounds exhibiting activity (By eye),x1249,False,False,False,https://covid.postera.ai/covid/submissions/ae159ed1-cff0-40cd-99f1-aa44c3ee839e,False,False,False,False,False,False,False,False,False,False
O=C(/C=C/c1cnc2ccccc2n1)c1ccc(Br)cc1,DR.-DNY-ae1-4,"Dr. Vidya Desai, Dnyanprassarak Mandals College and Research Centre",Structural features seen of similar compounds exhibiting activity (By eye),x1249,False,False,False,https://covid.postera.ai/covid/submissions/ae159ed1-cff0-40cd-99f1-aa44c3ee839e,False,False,False,False,False,False,False,False,False,False
O=C(/C=C/c1cnc2ccccc2n1)c1ccc(I)cc1,DR.-DNY-ae1-5,"Dr. Vidya Desai, Dnyanprassarak Mandals College and Research Centre",Structural features seen of similar compounds exhibiting activity (By eye),x1249,False,False,False,https://covid.postera.ai/covid/submissions/ae159ed1-cff0-40cd-99f1-aa44c3ee839e,False,False,False,False,False,False,False,False,False,False
Cc1ccc(C(=O)/C=C/c2cnc3ccccc3n2)cc1,DR.-DNY-ae1-6,"Dr. Vidya Desai, Dnyanprassarak Mandals College and Research Centre",Structural features seen of similar compounds exhibiting activity (By eye),x1249,False,False,False,https://covid.postera.ai/covid/submissions/ae159ed1-cff0-40cd-99f1-aa44c3ee839e,False,False,False,False,False,False,False,False,False,False
COc1ccc(C(=O)/C=C/c2cnc3ccccc3n2)cc1,DR.-DNY-ae1-7,"Dr. Vidya Desai, Dnyanprassarak Mandals College and Research Centre",Structural features seen of similar compounds exhibiting activity (By eye),x1249,False,False,False,https://covid.postera.ai/covid/submissions/ae159ed1-cff0-40cd-99f1-aa44c3ee839e,False,False,False,False,False,False,False,False,False,False
O=C(/C=C/c1cnc2ccccc2n1)c1ccc([N+](=O)[O-])cc1,DR.-DNY-ae1-8,"Dr. Vidya Desai, Dnyanprassarak Mandals College and Research Centre",Structural features seen of similar compounds exhibiting activity (By eye),x1249,False,False,False,https://covid.postera.ai/covid/submissions/ae159ed1-cff0-40cd-99f1-aa44c3ee839e,False,False,False,False,False,False,False,False,False,False
O=C(/C=C/c1cnc2ccccc2n1)c1cccc([N+](=O)[O-])c1,DR.-DNY-ae1-9,"Dr. Vidya Desai, Dnyanprassarak Mandals College and Research Centre",Structural features seen of similar compounds exhibiting activity (By eye),x1249,False,False,False,https://covid.postera.ai/covid/submissions/ae159ed1-cff0-40cd-99f1-aa44c3ee839e,False,False,False,False,False,False,False,False,False,False
O=C(/C=C/c1cnc2ccccc2n1)c1cccc(Br)c1,DR.-DNY-ae1-10,"Dr. Vidya Desai, Dnyanprassarak Mandals College and Research Centre",Structural features seen of similar compounds exhibiting activity (By eye),x1249,False,False,False,https://covid.postera.ai/covid/submissions/ae159ed1-cff0-40cd-99f1-aa44c3ee839e,False,False,False,False,False,False,False,False,False,False
O=C(/C=C/c1cnc2ccccc2n1)c1ccc(O)cc1,DR.-DNY-ae1-11,"Dr. Vidya Desai, Dnyanprassarak Mandals College and Research Centre",Structural features seen of similar compounds exhibiting activity (By eye),x1249,False,False,False,https://covid.postera.ai/covid/submissions/ae159ed1-cff0-40cd-99f1-aa44c3ee839e,False,False,False,False,False,False,False,False,False,False
O=C(/C=C/c1cnc2ccccc2n1)c1cccc(O)c1,DR.-DNY-ae1-12,"Dr. Vidya Desai, Dnyanprassarak Mandals College and Research Centre",Structural features seen of similar compounds exhibiting activity (By eye),x1249,False,False,False,https://covid.postera.ai/covid/submissions/ae159ed1-cff0-40cd-99f1-aa44c3ee839e,False,False,False,False,False,False,False,False,False,False
Nc1ccc(C(=O)/C=C/c2cnc3ccccc3n2)cc1,DR.-DNY-ae1-13,"Dr. Vidya Desai, Dnyanprassarak Mandals College and Research Centre",Structural features seen of similar compounds exhibiting activity (By eye),x1249,False,False,False,https://covid.postera.ai/covid/submissions/ae159ed1-cff0-40cd-99f1-aa44c3ee839e,False,False,False,False,False,False,False,False,False,False
Nc1cccc(C(=O)/C=C/c2cnc3ccccc3n2)c1,DR.-DNY-ae1-14,"Dr. Vidya Desai, Dnyanprassarak Mandals College and Research Centre",Structural features seen of similar compounds exhibiting activity (By eye),x1249,False,False,False,https://covid.postera.ai/covid/submissions/ae159ed1-cff0-40cd-99f1-aa44c3ee839e,False,False,False,False,False,False,False,False,False,False
O=C(/C=C/c1cnc2ccccc2n1)c1ccncc1,DR.-DNY-ae1-15,"Dr. Vidya Desai, Dnyanprassarak Mandals College and Research Centre",Structural features seen of similar compounds exhibiting activity (By eye),x1249,False,False,False,https://covid.postera.ai/covid/submissions/ae159ed1-cff0-40cd-99f1-aa44c3ee839e,False,False,False,False,False,False,False,False,False,False
O=C(/C=C/c1cnc2ccccc2n1)c1cccnc1,DR.-DNY-ae1-16,"Dr. Vidya Desai, Dnyanprassarak Mandals College and Research Centre",Structural features seen of similar compounds exhibiting activity (By eye),x1249,False,False,False,https://covid.postera.ai/covid/submissions/ae159ed1-cff0-40cd-99f1-aa44c3ee839e,False,False,False,False,False,False,False,False,False,False
O=C(/C=C/c1cnc2ccccc2n1)c1ccccn1,DR.-DNY-ae1-17,"Dr. Vidya Desai, Dnyanprassarak Mandals College and Research Centre",Structural features seen of similar compounds exhibiting activity (By eye),x1249,False,False,False,https://covid.postera.ai/covid/submissions/ae159ed1-cff0-40cd-99f1-aa44c3ee839e,False,False,False,False,False,False,False,False,False,False
O=C(/C=C/c1cnc2ccccc2n1)c1ccc2ccccc2c1,DR.-DNY-ae1-18,"Dr. Vidya Desai, Dnyanprassarak Mandals College and Research Centre",Structural features seen of similar compounds exhibiting activity (By eye),x1249,False,False,False,https://covid.postera.ai/covid/submissions/ae159ed1-cff0-40cd-99f1-aa44c3ee839e,False,False,False,False,False,False,False,False,False,False
O=C(/C=C/c1cnc2ccccc2n1)c1cccc2ccccc12,DR.-DNY-ae1-19,"Dr. Vidya Desai, Dnyanprassarak Mandals College and Research Centre",Structural features seen of similar compounds exhibiting activity (By eye),x1249,False,False,False,https://covid.postera.ai/covid/submissions/ae159ed1-cff0-40cd-99f1-aa44c3ee839e,False,False,False,False,False,False,False,False,False,False
Nc1ccccc1C(=O)/C=C/c1cnc2ccccc2n1,DR.-DNY-ae1-20,"Dr. Vidya Desai, Dnyanprassarak Mandals College and Research Centre",Structural features seen of similar compounds exhibiting activity (By eye),x1249,False,False,False,https://covid.postera.ai/covid/submissions/ae159ed1-cff0-40cd-99f1-aa44c3ee839e,False,False,False,False,False,False,False,False,False,False
NC(O)C1CCCC1C(C1C=CC=C1)N1C=CC(O)C=C1,WES-WAB-adc-1,"Wesley Slaughter, Wabash College","This molecule is a combination of non-covalent hits x0387 and x0874, as they have a nearly overlapping ring structure. Additionally, the molecule is small, and very rigid with all the close rings. If the molecule could hold the necessary shape, it would be a snug fit into the active site of the protease.","x0387,x0874",False,False,False,https://covid.postera.ai/covid/submissions/adc860f2-8eae-401f-8981-35df548fddbc,False,False,False,False,False,False,False,False,False,False
Cc1ccc(OCC([NH3+])C(=O)c2ccsc2)cc1,MAK-UNK-ace-1,Maksym Voznyy,"SeeSAR Inspirator, X_0387, X_0354",x0387,False,False,False,https://covid.postera.ai/covid/submissions/acefcb18-87d7-44c9-847b-c94ec5384156,False,False,False,False,False,False,False,False,False,False
Cc1ccc(OCCC(O)c2ccsc2)cc1,MAK-UNK-ace-2,Maksym Voznyy,"SeeSAR Inspirator, X_0387, X_0354",x0387,False,False,False,https://covid.postera.ai/covid/submissions/acefcb18-87d7-44c9-847b-c94ec5384156,False,False,False,False,False,False,False,False,False,False
Cc1ccc(OC/C=C\Cc2ccsc2)cc1,MAK-UNK-ace-3,Maksym Voznyy,"SeeSAR Inspirator, X_0387, X_0354",x0387,False,False,False,https://covid.postera.ai/covid/submissions/acefcb18-87d7-44c9-847b-c94ec5384156,False,False,False,False,False,False,False,False,False,False
Cc1ccc(OC2OCC(c3ccsc3)C(O)C2O)cc1,MAK-UNK-ace-4,Maksym Voznyy,"SeeSAR Inspirator, X_0387, X_0354",x0387,False,False,False,https://covid.postera.ai/covid/submissions/acefcb18-87d7-44c9-847b-c94ec5384156,False,False,False,False,False,False,False,False,False,False
Cc1ccc(OC2C(O)OC(c3ccsc3)C(O)C2O)cc1,MAK-UNK-ace-5,Maksym Voznyy,"SeeSAR Inspirator, X_0387, X_0354",x0387,False,False,False,https://covid.postera.ai/covid/submissions/acefcb18-87d7-44c9-847b-c94ec5384156,False,False,False,False,False,False,False,False,False,False
Cc1ccc(C2OCC(Nc3ccsc3)C(O)C2O)cc1,MAK-UNK-ace-6,Maksym Voznyy,"SeeSAR Inspirator, X_0387, X_0354",x0387,False,False,False,https://covid.postera.ai/covid/submissions/acefcb18-87d7-44c9-847b-c94ec5384156,False,False,False,False,False,False,False,False,False,False
Cc1ccc(C2OC(O)C(Nc3ccsc3)C(O)C2O)cc1,MAK-UNK-ace-7,Maksym Voznyy,"SeeSAR Inspirator, X_0387, X_0354",x0387,False,False,False,https://covid.postera.ai/covid/submissions/acefcb18-87d7-44c9-847b-c94ec5384156,False,False,False,False,False,False,False,False,False,False
Cc1ccc(CC(=O)NCCCc2ccsc2)cc1,MAK-UNK-ace-8,Maksym Voznyy,"SeeSAR Inspirator, X_0387, X_0354",x0387,Z3091787313,False,False,https://covid.postera.ai/covid/submissions/acefcb18-87d7-44c9-847b-c94ec5384156,False,False,False,False,False,False,False,False,False,False
COC1C(C)OC(c2ccsc2)C1O,MAK-UNK-ace-9,Maksym Voznyy,"SeeSAR Inspirator, X_0387, X_0354",x0387,False,False,False,https://covid.postera.ai/covid/submissions/acefcb18-87d7-44c9-847b-c94ec5384156,False,False,False,False,False,False,False,False,False,False
CC1CCC(c2ccsc2)CC1,MAK-UNK-ace-10,Maksym Voznyy,"SeeSAR Inspirator, X_0387, X_0354",x0387,False,False,False,https://covid.postera.ai/covid/submissions/acefcb18-87d7-44c9-847b-c94ec5384156,False,False,False,False,False,False,False,False,False,False
CC1COC(c2ccsc2)C(O)C1O,MAK-UNK-ace-11,Maksym Voznyy,"SeeSAR Inspirator, X_0387, X_0354",x0387,False,False,False,https://covid.postera.ai/covid/submissions/acefcb18-87d7-44c9-847b-c94ec5384156,False,False,False,False,False,False,False,False,False,False
CC1CCN(c2ccsc2)CC1,MAK-UNK-ace-12,Maksym Voznyy,"SeeSAR Inspirator, X_0387, X_0354",x0387,False,False,BBV-148961859,https://covid.postera.ai/covid/submissions/acefcb18-87d7-44c9-847b-c94ec5384156,False,False,False,False,False,False,False,False,False,False
COCCNc1ccsc1,MAK-UNK-ace-13,Maksym Voznyy,"SeeSAR Inspirator, X_0387, X_0354",x0387,False,False,False,https://covid.postera.ai/covid/submissions/acefcb18-87d7-44c9-847b-c94ec5384156,False,False,False,False,False,False,False,False,True,False
C[NH+]1CCN(C(=O)COCSCC2OC(c3ccsc3)C(O)C2O)CC1,MAK-UNK-ace-14,Maksym Voznyy,"SeeSAR Inspirator, X_0387, X_0354",x0387,False,False,False,https://covid.postera.ai/covid/submissions/acefcb18-87d7-44c9-847b-c94ec5384156,False,False,False,False,False,False,False,False,False,False
Cc1ccc(-n2cnn(CC(O)Cc3ccsc3)c2=O)cc1,MAK-UNK-ace-15,Maksym Voznyy,"SeeSAR Inspirator, X_0387, X_0354",x0387,False,False,False,https://covid.postera.ai/covid/submissions/acefcb18-87d7-44c9-847b-c94ec5384156,False,False,False,False,False,False,False,False,False,False
CCC(=O)NC(CCOc1ccc(C)cc1)[NH+]1CCC(O)CC1,MAK-UNK-ace-16,Maksym Voznyy,"SeeSAR Inspirator, X_0387, X_0354",x0387,False,False,False,https://covid.postera.ai/covid/submissions/acefcb18-87d7-44c9-847b-c94ec5384156,False,False,False,False,False,False,False,False,False,False
Cc1ccc(OCCC(C)[NH+]2CCC(O)CC2)cc1,MAK-UNK-ace-17,Maksym Voznyy,"SeeSAR Inspirator, X_0387, X_0354",x0387,False,False,False,https://covid.postera.ai/covid/submissions/acefcb18-87d7-44c9-847b-c94ec5384156,False,False,False,False,False,False,False,False,False,False
Cc1ccc(OCCC(NC(=O)c2ccc(C=O)cc2)[NH+]2CCC(O)CC2)cc1,MAK-UNK-ace-18,Maksym Voznyy,"SeeSAR Inspirator, X_0387, X_0354",x0387,False,False,False,https://covid.postera.ai/covid/submissions/acefcb18-87d7-44c9-847b-c94ec5384156,False,False,False,False,False,False,False,False,False,False
Cc1ccc(OC2CCC([NH+]3CCC(O)CC3)CC2)cc1,MAK-UNK-ace-19,Maksym Voznyy,"SeeSAR Inspirator, X_0387, X_0354",x0387,False,False,False,https://covid.postera.ai/covid/submissions/acefcb18-87d7-44c9-847b-c94ec5384156,False,False,False,False,False,False,False,False,False,False
Cc1ccc(OCC(=O)N2CCN(c3ccc(C[NH+]4CCC(O)CC4)cc3)CC2)cc1,MAK-UNK-ace-20,Maksym Voznyy,"SeeSAR Inspirator, X_0387, X_0354",x0387,False,False,False,https://covid.postera.ai/covid/submissions/acefcb18-87d7-44c9-847b-c94ec5384156,False,False,False,False,False,False,False,False,False,False
Cc1ccc(OCC(=O)N2CCN(c3cnc(C[NH+]4CCC(O)CC4)cn3)CC2)cc1,MAK-UNK-ace-21,Maksym Voznyy,"SeeSAR Inspirator, X_0387, X_0354",x0387,False,False,False,https://covid.postera.ai/covid/submissions/acefcb18-87d7-44c9-847b-c94ec5384156,False,False,False,False,False,False,False,False,False,False
Cc1ccc(OCC(=O)c2c[nH]c(C[NH+]3CCC(O)CC3)n2)cc1,MAK-UNK-ace-22,Maksym Voznyy,"SeeSAR Inspirator, X_0387, X_0354",x0387,False,False,False,https://covid.postera.ai/covid/submissions/acefcb18-87d7-44c9-847b-c94ec5384156,False,False,False,False,False,False,False,False,False,False
CCn1c(C(=O)COc2ccc(C)cc2)cnc1C[NH+]1CCC(O)CC1,MAK-UNK-ace-23,Maksym Voznyy,"SeeSAR Inspirator, X_0387, X_0354",x0387,False,False,False,https://covid.postera.ai/covid/submissions/acefcb18-87d7-44c9-847b-c94ec5384156,False,False,False,False,False,False,False,False,False,False
Cc1ccc(OCC(=O)c2cc(C[NH+]3CCC(O)CC3)oc2C(F)(F)F)cc1,MAK-UNK-ace-24,Maksym Voznyy,"SeeSAR Inspirator, X_0387, X_0354",x0387,False,False,False,https://covid.postera.ai/covid/submissions/acefcb18-87d7-44c9-847b-c94ec5384156,False,False,False,False,False,False,False,False,False,False
C[NH+]1CCN(c2ccc(C[NH+]3CCC(O)CC3)c(O)c2)CC1,MAK-UNK-ace-25,Maksym Voznyy,"SeeSAR Inspirator, X_0387, X_0354",x0387,False,False,False,https://covid.postera.ai/covid/submissions/acefcb18-87d7-44c9-847b-c94ec5384156,False,False,False,False,False,False,False,False,False,False
C[NH+]1CCN(c2ccc(C[NH+]3CCC(O)CC3)cc2C(=O)OC2COCC2O)CC1,MAK-UNK-ace-26,Maksym Voznyy,"SeeSAR Inspirator, X_0387, X_0354",x0387,False,False,False,https://covid.postera.ai/covid/submissions/acefcb18-87d7-44c9-847b-c94ec5384156,False,False,False,False,False,False,False,False,False,False
C[NH+]1CCN(c2ccc(C[NH+]3CCC(O)CC3)cc2)CC1,MAK-UNK-ace-27,Maksym Voznyy,"SeeSAR Inspirator, X_0387, X_0354",x0387,False,False,False,https://covid.postera.ai/covid/submissions/acefcb18-87d7-44c9-847b-c94ec5384156,False,False,False,False,False,False,False,False,False,False
C[NH+]1CCN(c2ccc(C[NH+]3CCC(O)CC3)c[n+]2C2OCC(O)C2O)CC1,MAK-UNK-ace-28,Maksym Voznyy,"SeeSAR Inspirator, X_0387, X_0354",x0387,False,False,False,https://covid.postera.ai/covid/submissions/acefcb18-87d7-44c9-847b-c94ec5384156,False,False,False,False,False,False,False,False,False,False
Cc1ccc(OCC(=O)N2CC[NH+](C3CCCN(C(=O)CCNC(=O)C4CC[NH+](Cc5ccsc5)CC4)C3)CC2)cc1,MAK-UNK-ace-29,Maksym Voznyy,"SeeSAR Inspirator, X_0387, X_0354",x0387,False,False,False,https://covid.postera.ai/covid/submissions/acefcb18-87d7-44c9-847b-c94ec5384156,False,False,False,False,False,False,False,False,False,False
C[NH+]1CCN(C(=O)COc2ccc(-c3ccc4c(c3)C(=O)C=C(C/C=C/OC3CC[NH+](Cc5ccsc5)CC3)C4=O)cc2)CC1,MAK-UNK-ace-30,Maksym Voznyy,"SeeSAR Inspirator, X_0387, X_0354",x0387,False,False,False,https://covid.postera.ai/covid/submissions/acefcb18-87d7-44c9-847b-c94ec5384156,False,False,False,False,False,False,False,False,False,False
Cc1ccc(COC(=O)CCOC2CC[NH+](Cc3ccsc3)CC2)cc1,MAK-UNK-ace-31,Maksym Voznyy,"SeeSAR Inspirator, X_0387, X_0354",x0387,False,False,False,https://covid.postera.ai/covid/submissions/acefcb18-87d7-44c9-847b-c94ec5384156,False,False,False,False,False,False,False,False,False,False
O=C(Nc1cccnc1)c1ccc(N2CCCOCC2)cn1,JOH-UNI-abd-1,"John SPENCER, University of Sussex","Allows for Buch. Hartwig on Br a protected ester ; scope for other high sp3 amines e.g. 2- or 3-Me morpholines, piperazines, piperidines.
Deprotect ester and do simple amide couplings with e.g. 3-amino pyridine, regiomers, other biosiosteres.
Is there a way of incorporating the CN from the original nitrile hit too?","x0434,x1077",False,False,False,https://covid.postera.ai/covid/submissions/abdb2f0c-96a0-42dc-a285-0a9491bb0458,False,False,False,False,False,False,False,False,False,False
N#Cc1ncc(N2CCCOCC2)cc1C(=O)Nc1cccnc1,JOH-UNI-abd-2,"John SPENCER, University of Sussex","Allows for Buch. Hartwig on Br a protected ester ; scope for other high sp3 amines e.g. 2- or 3-Me morpholines, piperazines, piperidines.
Deprotect ester and do simple amide couplings with e.g. 3-amino pyridine, regiomers, other biosiosteres.
Is there a way of incorporating the CN from the original nitrile hit too?","x0434,x1077",False,False,False,https://covid.postera.ai/covid/submissions/abdb2f0c-96a0-42dc-a285-0a9491bb0458,False,False,False,False,False,False,False,False,False,False
O=C(CCl)c1ccc(N2CCCOCC2)cn1,JOH-UNI-abd-3,"John SPENCER, University of Sussex","Allows for Buch. Hartwig on Br a protected ester ; scope for other high sp3 amines e.g. 2- or 3-Me morpholines, piperazines, piperidines.
Deprotect ester and do simple amide couplings with e.g. 3-amino pyridine, regiomers, other biosiosteres.
Is there a way of incorporating the CN from the original nitrile hit too?","x0434,x1077",False,False,False,https://covid.postera.ai/covid/submissions/abdb2f0c-96a0-42dc-a285-0a9491bb0458,False,False,False,False,False,False,False,False,False,False
N#Cc1ncc(N2CCCOCC2)cc1-c1ncco1,JOH-UNI-abd-4,"John SPENCER, University of Sussex","Allows for Buch. Hartwig on Br a protected ester ; scope for other high sp3 amines e.g. 2- or 3-Me morpholines, piperazines, piperidines.
Deprotect ester and do simple amide couplings with e.g. 3-amino pyridine, regiomers, other biosiosteres.
Is there a way of incorporating the CN from the original nitrile hit too?","x0434,x1077",False,False,False,https://covid.postera.ai/covid/submissions/abdb2f0c-96a0-42dc-a285-0a9491bb0458,False,False,False,False,False,False,False,False,False,False
CS(=O)(=O)NCCCN1CCCc2ccc(S(N)(=O)=O)cc21,PET-SGC-abc-1,"PETER BROWN, SGC, Univ Toronto",Combo of frags 0072 and 0195,"x0072,x0195",Z1317949071,False,False,https://covid.postera.ai/covid/submissions/abcbce68-2b83-449f-a9fd-6d4b341132f2,False,False,False,False,False,False,False,False,False,False
CN(C)C/C=C/C(=O)Nc1c[nH]c2ccccc12,ANT-OPE-ab3-1,"Anthony Sama, OpenSourceMycetoma",Indole core of x104 combined with sulfur-reactive covalent warhead - one or two step synthesis!,x0104,False,False,False,https://covid.postera.ai/covid/submissions/ab37bd51-7475-442e-bebd-10f4bc26f99e,False,False,False,False,False,False,False,False,False,False
CN(C)C/C=C/C(=O)NCc1c[nH]c2ccccc12,ANT-OPE-ab3-2,"Anthony Sama, OpenSourceMycetoma",Indole core of x104 combined with sulfur-reactive covalent warhead - one or two step synthesis!,x0104,False,False,False,https://covid.postera.ai/covid/submissions/ab37bd51-7475-442e-bebd-10f4bc26f99e,False,False,False,False,False,False,False,False,False,False
CNC(=O)c1ccccc1C(=O)c1ccccc1NC(=O)Nc1cccnc1,STE-LAU-aaf-1,"Stefan Siemann, Laurentian University, Sudbury, ON, Canada",based on fragment x0434 (pdb 5R83); docking and partial minimization performed with Nanome (virtual reality).,x0434,False,False,False,https://covid.postera.ai/covid/submissions/aafa5dff-d490-4e00-aa40-1c57c46f4119,False,False,False,False,False,False,False,False,False,False
[CH-]C(=O)N1CCN(S(=O)(=O)C2=C[C-]([C@H]3CN(C(=O)NCc4ccc(C#N)cc4)CCO3)C(Cl)=C[C-]2)CC1,PED-UNI-a9f-1,"Pedro Silva, Univ. Fernando Pessoa","Built from X_1249 and X_1308 ,by eye. A quick energy minimization suggests it should maintain most of the interactions observed in the separate fragments","x1249,x1308",False,False,False,https://covid.postera.ai/covid/submissions/a9f4e7c0-12ed-42db-af05-f1e95832b1bb,True,False,False,False,False,False,False,False,False,False
